taxonomy_version,ProjectLawId,ParliamentDocumentContentId,Legislature,parent_topic_slug,parent_topic_label,subtopic_slug,subtopic_label,assignment_method,assignment_status,assignment_confidence,cluster_id,cluster_probability,is_seed_assignment
taxonomy_v2,92,93,XVII,nacionalidade_migracao_e_asilo,"Nacionalidade, Migração e Asilo",nacionalidade_residencia_e_direitos_dos_estrangeiros,"Nacionalidade, residência e direitos dos estrangeiros",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,25,1.0,True
taxonomy_v2,93,4374,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3159414217075802,70,0.3159414217075802,True
taxonomy_v2,94,4312,XVII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",orcamento_do_estado_e_disposicoes_gerais,Orçamento do Estado e disposições gerais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,99,1.0,True
taxonomy_v2,95,96,XVII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",regulacao_e_supervisao_do_conselho_de_ministros,Regulação e supervisão do Conselho de Ministros,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,91,1.0,True
taxonomy_v2,96,97,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",comportamentos_aditivos_jogo_e_substancias_controladas,"Comportamentos aditivos, jogo e substâncias controladas",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3505867909148835,50,0.3505867909148835,True
taxonomy_v2,97,98,XVII,transportes_e_mobilidade,Transportes e Mobilidade,regulacao_do_transporte_individual_remunerado_tvde,Regulação do transporte individual remunerado (TVDE),noise_centroid_auto_assignment,auto_assigned,0.8036643266677856,-1,0.0,True
taxonomy_v2,98,4539,XVII,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",medidas_fiscais_para_habitacao_propria,Medidas fiscais para habitação própria,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.44352870191151267,97,0.44352870191151267,True
taxonomy_v2,99,4411,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",bioetica_ensaios_clinicos_e_morte_medicamente_assistida,"Bioética, ensaios clínicos e morte medicamente assistida",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,69,1.0,True
taxonomy_v2,100,101,XVII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",regulacao_financeira_europeia_e_criptoativos,Regulação financeira europeia e criptoativos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,93,1.0,True
taxonomy_v2,101,102,XVII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",regulacao_financeira_europeia_e_criptoativos,Regulação financeira europeia e criptoativos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,93,1.0,True
taxonomy_v2,102,103,XVII,financas_publicas_fiscalidade_e_regulacao_financeira,"Finanças Públicas, Fiscalidade e Regulação Financeira",regulacao_financeira_europeia_e_criptoativos,Regulação financeira europeia e criptoativos,noise_centroid_auto_assignment,auto_assigned,0.8089572191238403,-1,0.0,True
taxonomy_v2,103,104,XVII,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",combate_a_violencia_domestica_e_discriminacao,Combate à violência doméstica e discriminação,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.41969504906803945,23,0.41969504906803945,True
taxonomy_v2,104,4321,XVII,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",combate_ao_terrorismo_e_criminalidade_organizada,Combate ao terrorismo e criminalidade organizada,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,85,1.0,True
taxonomy_v2,105,106,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",bioetica_ensaios_clinicos_e_morte_medicamente_assistida,"Bioética, ensaios clínicos e morte medicamente assistida",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,69,1.0,True
taxonomy_v2,106,107,XVII,habitacao_urbanismo_e_financiamento,"Habitação, Urbanismo e Financiamento",mobilizacao_de_patrimonio_publico_para_habitacao,Mobilização de património público para habitação,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,101,1.0,True
taxonomy_v2,107,108,XVII,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,reconhecimento_do_estado_da_palestina_e_apoio_a_paz_no_medio_oriente,Reconhecimento do Estado da Palestina e apoio à paz no Médio Oriente,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,4,1.0,True
taxonomy_v2,108,4622,XVII,justica_penal_seguranca_e_protecao_de_vitimas,"Justiça Penal, Segurança e Proteção de Vítimas",combate_a_violencia_domestica_e_discriminacao,Combate à violência doméstica e discriminação,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,23,1.0,True
taxonomy_v2,109,110,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.3159414217075802,70,0.3159414217075802,True
taxonomy_v2,110,111,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.9972796948749624,36,0.9972796948749624,True
taxonomy_v2,111,4543,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",valorizacao_e_condicoes_dos_profissionais_de_saude_no_sns,Valorização e condições dos profissionais de saúde no SNS,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.792656421661377,-1,0.0,True
taxonomy_v2,112,113,XVII,transportes_e_mobilidade,Transportes e Mobilidade,reprivatizacao_da_tap_e_gestao_aeroportuaria,Reprivatização da TAP e Gestão Aeroportuária,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,62,1.0,True
taxonomy_v2,113,4216,XVII,educacao_e_inclusao_social,Educação e Inclusão Social,ensino_da_lingua_portuguesa_e_manuais_escolares,Ensino da língua portuguesa e manuais escolares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5681412623788431,17,0.5681412623788431,True
taxonomy_v2,114,115,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",gestao_e_reforco_do_servico_nacional_de_saude_sns,Gestão e reforço do Serviço Nacional de Saúde (SNS),hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5797910968146361,45,0.5797910968146361,True
taxonomy_v2,115,116,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_cronicas_e_comparticipacao_de_tratamentos,Doenças crónicas e comparticipação de tratamentos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,28,1.0,True
taxonomy_v2,116,117,XVII,educacao_e_inclusao_social,Educação e Inclusão Social,carreira_e_progressao_dos_docentes,Carreira e progressão dos docentes,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,21,1.0,True
taxonomy_v2,117,118,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",acesso_e_gestao_de_medicamentos_e_farmacias,Acesso e gestão de medicamentos e farmácias,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,27,1.0,True
taxonomy_v2,118,119,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",prevencao_e_recuperacao_ambiental_do_parque_natural_da_serra_da_estrela,Prevenção e recuperação ambiental do Parque Natural da Serra da Estrela,noise_centroid_auto_assignment,auto_assigned,0.8416935205459595,-1,0.0,True
taxonomy_v2,119,120,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",prevencao_e_recuperacao_ambiental_do_parque_natural_da_serra_da_estrela,Prevenção e recuperação ambiental do Parque Natural da Serra da Estrela,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,75,1.0,True
taxonomy_v2,120,121,XVII,educacao_e_inclusao_social,Educação e Inclusão Social,carreiras_e_valorizacao_dos_assistentes_escolares,Carreiras e valorização dos assistentes escolares,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.37409032093058886,20,0.37409032093058886,True
taxonomy_v2,121,122,XVII,educacao_e_inclusao_social,Educação e Inclusão Social,educacao_inclusiva_e_apoio_a_alunos_com_necessidades_especiais,Educação inclusiva e apoio a alunos com necessidades especiais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,29,1.0,True
taxonomy_v2,122,4220,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",valorizacao_e_direitos_dos_bombeiros_e_sapadores,Valorização e direitos dos bombeiros e sapadores,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4393976470578041,5,0.4393976470578041,True
taxonomy_v2,123,4548,XVII,educacao_e_inclusao_social,Educação e Inclusão Social,requalificacao_e_obras_em_escolas_basicas_e_secundarias,Requalificação e obras em escolas básicas e secundárias,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.21253154095463808,6,0.21253154095463808,True
taxonomy_v2,124,125,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_ambiental_e_valorizacao_de_espacos_verdes_municipais,Proteção ambiental e valorização de espaços verdes municipais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.48593334075169337,82,0.48593334075169337,True
taxonomy_v2,125,4545,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.27749738358187337,70,0.27749738358187337,True
taxonomy_v2,126,127,XVII,transportes_e_mobilidade,Transportes e Mobilidade,subsidio_social_de_mobilidade_e_transporte_regional,Subsídio Social de Mobilidade e Transporte Regional,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,58,1.0,True
taxonomy_v2,127,128,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",direitos_laborais_jornada_ferias_e_descanso,"Direitos laborais: jornada, férias e descanso",noise_centroid_auto_assignment,auto_assigned,0.8128589391708374,-1,0.0,True
taxonomy_v2,128,129,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",valorizacao_e_direitos_dos_bombeiros_e_sapadores,Valorização e direitos dos bombeiros e sapadores,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4393976470578041,5,0.4393976470578041,True
taxonomy_v2,129,130,XVII,transportes_e_mobilidade,Transportes e Mobilidade,subsidio_social_de_mobilidade_e_transporte_regional,Subsídio Social de Mobilidade e Transporte Regional,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8167910039983078,58,0.8167910039983078,True
taxonomy_v2,130,131,XVII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",cultura_patrimonio_e_direitos_autorais,"Cultura, património e direitos autorais",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.48789456869683384,81,0.48789456869683384,True
taxonomy_v2,131,4223,XVII,transportes_e_mobilidade,Transportes e Mobilidade,subsidio_social_de_mobilidade_e_transporte_regional,Subsídio Social de Mobilidade e Transporte Regional,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,58,1.0,True
taxonomy_v2,132,133,XVII,transportes_e_mobilidade,Transportes e Mobilidade,subsidio_social_de_mobilidade_e_transporte_regional,Subsídio Social de Mobilidade e Transporte Regional,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,58,1.0,True
taxonomy_v2,133,134,XVII,transportes_e_mobilidade,Transportes e Mobilidade,subsidio_social_de_mobilidade_e_transporte_regional,Subsídio Social de Mobilidade e Transporte Regional,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8167910039983078,58,0.8167910039983078,True
taxonomy_v2,134,135,XVII,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,posicoes_e_recomendacoes_sobre_crises_internacionais_e_direitos_humanos,Posições e recomendações sobre crises internacionais e direitos humanos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,3,1.0,True
taxonomy_v2,135,4553,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",prevencao_e_recuperacao_ambiental_do_parque_natural_da_serra_da_estrela,Prevenção e recuperação ambiental do Parque Natural da Serra da Estrela,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,75,1.0,True
taxonomy_v2,136,137,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",protecao_ambiental_e_valorizacao_de_espacos_verdes_municipais,Proteção ambiental e valorização de espaços verdes municipais,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,82,1.0,True
taxonomy_v2,137,4224,XVII,nacionalidade_migracao_e_asilo,"Nacionalidade, Migração e Asilo",nacionalidade_residencia_e_direitos_dos_estrangeiros,"Nacionalidade, residência e direitos dos estrangeiros",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.33446682829305224,25,0.33446682829305224,True
taxonomy_v2,138,4556,XVII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",cultura_patrimonio_e_direitos_autorais,"Cultura, património e direitos autorais",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,81,1.0,True
taxonomy_v2,139,140,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.5942920816071785,70,0.5942920816071785,True
taxonomy_v2,140,4221,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",valorizacao_e_direitos_dos_bombeiros_e_sapadores,Valorização e direitos dos bombeiros e sapadores,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4393976470578041,5,0.4393976470578041,True
taxonomy_v2,141,142,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",valorizacao_e_direitos_dos_bombeiros_e_sapadores,Valorização e direitos dos bombeiros e sapadores,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4393976470578041,5,0.4393976470578041,True
taxonomy_v2,142,143,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",valorizacao_e_direitos_dos_bombeiros_e_sapadores,Valorização e direitos dos bombeiros e sapadores,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.4393976470578041,5,0.4393976470578041,True
taxonomy_v2,143,144,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",aumento_do_salario_minimo_nacional,Aumento do salário mínimo nacional,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.13208444493299187,8,0.13208444493299187,True
taxonomy_v2,144,145,XVII,politica_externa_e_relacoes_internacionais,Política Externa e Relações Internacionais,posicoes_e_recomendacoes_sobre_crises_internacionais_e_direitos_humanos,Posições e recomendações sobre crises internacionais e direitos humanos,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.17727837426441204,3,0.17727837426441204,True
taxonomy_v2,145,146,XVII,saude_publica_cuidados_e_politicas_sociais,"Saúde Pública, Cuidados e Políticas Sociais",doencas_cronicas_e_comparticipacao_de_tratamentos,Doenças crónicas e comparticipação de tratamentos,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7551488876342773,-1,0.0,True
taxonomy_v2,146,147,XVII,trabalho_direitos_laborais_e_recursos_humanos,"Trabalho, Direitos Laborais e Recursos Humanos",reformas_do_codigo_do_trabalho_e_direitos_laborais,Reformas do Código do Trabalho e Direitos Laborais,noise_microcluster_manual_reviewed,manual_reviewed_assigned,0.7978311777114868,-1,0.0,True
taxonomy_v2,147,148,XVII,transportes_e_mobilidade,Transportes e Mobilidade,reprivatizacao_da_tap_e_gestao_aeroportuaria,Reprivatização da TAP e Gestão Aeroportuária,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,1.0,62,1.0,True
taxonomy_v2,148,149,XVII,governanca_justica_e_administracao_publica,"Governança, Justiça e Administração Pública",cultura_patrimonio_e_direitos_autorais,"Cultura, património e direitos autorais",hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.8076730193157076,81,0.8076730193157076,True
taxonomy_v2,149,150,XVII,ambiente_energia_e_agricultura_sustentavel,"Ambiente, Energia e Agricultura Sustentável",apoio_a_agricultores_e_recuperacao_pos_tempestades,Apoio a Agricultores e Recuperação Pós-Tempestades,hdbscan_cluster_human_reviewed_taxonomy,accepted_cluster,0.6972130981762705,70,0.6972130981762705,True
